agent_0,agent_1,agent_2,agent_3
2.8409876000142686,2.8409876000142686,2.8409876000142686,2.8409876000142686
3.627061451695147,3.627061451695147,3.627061451695147,3.627061451695147
4.909998418470692,4.909998418470692,4.909998418470692,4.909998418470692
3.5918320272688335,3.5918320272688335,3.5918320272688335,3.5918320272688335
2.1209945509440393,2.1209945509440393,2.1209945509440393,2.1209945509440393
3.8417981070924867,3.8417981070924867,3.8417981070924867,3.8417981070924867
2.60472342453238,2.60472342453238,2.60472342453238,2.60472342453238
2.005268695171078,2.005268695171078,2.005268695171078,2.005268695171078
2.161391578535558,2.161391578535558,2.161391578535558,2.161391578535558
4.585683637368484,4.585683637368484,4.585683637368484,4.585683637368484
2.7282648259171562,2.7282648259171562,2.7282648259171562,2.7282648259171562
2.0419428991843427,2.0419428991843427,2.0419428991843427,2.0419428991843427
4.184556670806164,4.184556670806164,4.184556670806164,4.184556670806164
2.3445642245347007,2.3445642245347007,2.3445642245347007,2.3445642245347007
2.1517680040050218,2.1517680040050218,2.1517680040050218,2.1517680040050218
3.5492007568269575,3.5492007568269575,3.5492007568269575,3.5492007568269575
4.027185987833086,4.027185987833086,4.027185987833086,4.027185987833086
3.438620313229188,3.438620313229188,3.438620313229188,3.438620313229188
1.9970545094321095,1.9970545094321095,1.9970545094321095,1.9970545094321095
3.078439160739753,3.078439160739753,3.078439160739753,3.078439160739753
3.6513090270700292,3.6513090270700292,3.6513090270700292,3.6513090270700292
5.309309408880208,5.309309408880208,5.309309408880208,5.309309408880208
2.546977154568416,2.546977154568416,2.546977154568416,2.546977154568416
2.4817031434582857,2.4817031434582857,2.4817031434582857,2.4817031434582857
2.7765256017424136,0.2328062898869555,2.7765256017424136,2.7765256017424136
4.454571526492286,2.6757668924327636,2.6757668924327636,2.6757668924327636
1.7996951252264803,0.9300937970574679,1.7996951252264803,0.9300937970574679
2.4935596501631445,0.3167070790420275,2.5393980052356744,2.4935596501631445
3.662767203351836,3.662767203351836,3.662767203351836,3.662767203351836
2.6014554969478345,2.6014554969478345,2.6014554969478345,2.6014554969478345
2.3480528079676657,2.3480528079676657,2.3480528079676657,2.3480528079676657
2.609356491559494,2.609356491559494,2.609356491559494,2.609356491559494
2.6141281210299168,2.6141281210299168,2.6141281210299168,2.6141281210299168
2.2616789326572784,2.2616789326572784,2.2616789326572784,4.357926084924952
1.1881592362321616,1.1881592362321616,1.1881592362321616,-0.2325515504587925
3.724181057001635,3.724181057001635,3.724181057001635,3.724181057001635
2.1837240286778448,2.1837240286778448,2.1837240286778448,2.1837240286778448
1.706813214101964,1.706813214101964,1.706813214101964,1.706813214101964
2.5564893735643075,2.5564893735643075,2.5564893735643075,2.5564893735643075
4.753469949454159,4.753469949454159,4.753469949454159,4.753469949454159
1.5660919473996815,1.5660919473996815,1.5660919473996815,1.5660919473996815
5.51969215577844,5.51969215577844,5.51969215577844,5.51969215577844
2.2160898932817226,2.2160898932817226,2.2160898932817226,2.2160898932817226
0.7065063301727468,4.092963551655055,4.092963551655055,4.092963551655055
2.998384195150391,1.2068816336458261,2.998384195150391,2.998384195150391
3.2876985564654646,1.5098596410548928,1.0427568292117098,3.2876985564654646
2.580765965630706,2.580765965630706,2.580765965630706,2.580765965630706
